Ticker,Call,Date
CBI,Sell,2017-05-30
HPQ,Buy,2017-05-31
MMM,Buy,2017-05-31
MOMO,Sell,2017-05-31
CCL,Buy,2017-05-31
MA,Buy,2017-05-31
HAS,Buy,2017-05-31
BA,Buy,2017-05-31
GWPH,Sell,2017-05-31
LRCX,Buy,2017-05-31
PYPL,Buy,2017-05-31
ED,Buy,2017-05-31
MB,Negative Mention,2017-05-31
BABA,Buy,2017-05-31
AMAT,Buy,2017-05-31
CSX,Buy,2017-05-31
ULTA,Buy,2017-05-31
YHOO,Positive Mention,2017-05-31
LITE,Negative Mention,2017-05-31
RDN,Negative Mention,2017-06-01
DG,Buy,2017-06-01
TOL,Buy,2017-06-01
WDAY,Buy,2017-06-01
PF,Buy,2017-06-01
DE,Buy,2017-06-01
KSS,Buy,2017-06-01
FDX,Buy,2017-06-01
TECD,Buy,2017-06-01
VEEV,Buy,2017-06-01
CYBR,Buy,2017-06-01
SLCA,Sell,2017-06-01
PANW,Buy,2017-06-01
MGM,Buy,2017-06-01
UPS,Buy,2017-06-01
DNOW,Buy,2017-06-01
WFC,Negative Mention,2017-06-01
WYNN,Buy,2017-06-01
MU,Buy,2017-06-02
GOOGL,Buy,2017-06-02
THO,Negative Mention,2017-06-02
GILD,Negative Mention,2017-06-02
CRL,Buy,2017-06-02
SJM,Positive Mention,2017-06-02
MTN,Buy,2017-06-02
LULU,Positive Mention,2017-06-02
HDS,Positive Mention,2017-06-02
EXAS,Buy,2017-06-02
AMD,Buy,2017-06-02
PLAY,Buy,2017-06-02
NFLX,Buy,2017-06-02
STZ,Buy,2017-06-02
NTNX,Buy,2017-06-02
FANG,Sell,2017-06-02
WATT,Sell,2017-06-06
NBR,Sell,2017-06-06
PVH,Buy,2017-06-06
TDOC,Negative Mention,2017-06-06
PBYI,Sell,2017-06-06
TSN,Buy,2017-06-06
AAPL,Buy,2017-06-06
SIRI,Buy,2017-06-06
PANW,Buy,2017-06-06
ETP,Sell,2017-06-06
M,Sell,2017-06-06
PPC,Sell,2017-06-06
LULU,Positive Mention,2017-06-06
SHOP,Buy,2017-06-06
ELF,Buy,2017-06-06
SRPT,Sell,2017-06-06
INTU,Buy,2017-06-07
ATVI,Buy,2017-06-07
MA,Buy,2017-06-07
GD,Buy,2017-06-07
ADBE,Buy,2017-06-07
RHHBY,Negative Mention,2017-06-07
JNJ,Buy,2017-06-07
INCY,Buy,2017-06-07
AVGO,Buy,2017-06-07
MSFT,Buy,2017-06-07
LRCX,Buy,2017-06-07
MCD,Buy,2017-06-07
CMCSA,Buy,2017-06-07
ISRG,Buy,2017-06-07
HUN,Sell,2017-06-07
JUNO,Negative Mention,2017-06-07
CELG,Buy,2017-06-07
ABT,Buy,2017-06-07
NVDA,Buy,2017-06-07
BLUE,Positive Mention,2017-06-07
V,Buy,2017-06-07
ADSK,Buy,2017-06-07
XRX,Sell,2017-06-07
XLNX,Buy,2017-06-07
LOXO,Positive Mention,2017-06-07
STZ,Buy,2017-06-08
DECK,Negative Mention,2017-06-08
ADI,Buy,2017-06-08
NOK,Negative Mention,2017-06-08
BUD,Positive Mention,2017-06-08
DAR,Buy,2017-06-08
AAPL,Buy,2017-06-08
TAP,Negative Mention,2017-06-08
CRM,Buy,2017-06-08
JWN,Positive Mention,2017-06-08
ISRG,Buy,2017-06-08
NFLX,Buy,2017-06-08
CMG,Buy,2017-06-08
INO,Buy,2017-06-08
NVDA,Buy,2017-06-08
IAC,Buy,2017-06-08
GD,Buy,2017-06-08
ESRX,Sell,2017-06-08
HII,Positive Mention,2017-06-08
VVV,Buy,2017-06-08
GLW,Buy,2017-06-09
SKX,Buy,2017-06-09
DIS,Buy,2017-06-09
IDXX,Buy,2017-06-09
CBI,Sell,2017-06-09
AXTA,Buy,2017-06-09
HRB,Positive Mention,2017-06-09
NVDA,Buy,2017-06-09
TIF,Buy,2017-06-09
COR,Buy,2017-06-09
TSE,Negative Mention,2017-06-09
IGT,Sell,2017-06-09
MZOR,Negative Mention,2017-06-09
KR,Buy,2017-06-09
NDAQ,Buy,2017-06-09
ESNT,Buy,2017-06-12
ADBE,Buy,2017-06-12
NVDA,Buy,2017-06-12
CARA,Buy,2017-06-12
OLLI,Buy,2017-06-12
MGP,Buy,2017-06-12
LRCX,Buy,2017-06-12
GE,Positive Mention,2017-06-12
AAPL,Buy,2017-06-12
OLED,Buy,2017-06-12
GOOGL,Buy,2017-06-12
SCHW,Buy,2017-06-12
POOL,Buy,2017-06-12
CC,Negative Mention,2017-06-12
INCY,Buy,2017-06-13
MMM,Buy,2017-06-13
HON,Buy,2017-06-13
PNR,Buy,2017-06-13
PG,Buy,2017-06-13
HD,Positive Mention,2017-06-13
DPZ,Buy,2017-06-13
CSX,Buy,2017-06-13
NXPI,Buy,2017-06-13
V,Positive Mention,2017-06-13
SMG,Positive Mention,2017-06-13
JNJ,Buy,2017-06-13
UTX,Buy,2017-06-13
EMR,Buy,2017-06-13
TK,Sell,2017-06-13
XYL,Negative Mention,2017-06-13
MELI,Positive Mention,2017-06-13
MA,Positive Mention,2017-06-13
BOX,Buy,2017-06-14
COUP,Positive Mention,2017-06-14
CRM,Buy,2017-06-14
PEP,Buy,2017-06-14
TGT,Positive Mention,2017-06-14
HRB,Buy,2017-06-14
KO,Positive Mention,2017-06-14
GRPN,Positive Mention,2017-06-14
TJX,Buy,2017-06-14
BRK.B,Buy,2017-06-14
CEQP,Sell,2017-06-15
NUE,Negative Mention,2017-06-15
RCII,Sell,2017-06-15
XPO,Positive Mention,2017-06-15
P,Sell,2017-06-15
HPQ,Buy,2017-06-15
GOOGL,Buy,2017-06-15
PTEN,Buy,2017-06-15
DDD,Sell,2017-06-15
MU,Negative Mention,2017-06-15
CAKE,Negative Mention,2017-06-15
SIRI,Buy,2017-06-15
WDC,Buy,2017-06-15
RIG,Sell,2017-06-15
KORS,Sell,2017-06-15
NKE,Negative Mention,2017-06-15
CLDR,Positive Mention,2017-06-15
GT,Sell,2017-06-15
BWLD,Negative Mention,2017-06-15
KATE,Positive Mention,2017-06-15
FDX,Negative Mention,2017-06-15
KR,Sell,2017-06-16
CLNS,Negative Mention,2017-06-16
CMG,Buy,2017-06-16
KMX,Negative Mention,2017-06-16
GE,Positive Mention,2017-06-16
CMCSA,Buy,2017-06-16
BA,Positive Mention,2017-06-16
SVU,Sell,2017-06-16
LEN,Buy,2017-06-16
TGT,Negative Mention,2017-06-16
ACN,Buy,2017-06-16
BBBY,Sell,2017-06-16
UTX,Positive Mention,2017-06-16
AMZN,Buy,2017-06-16
COST,Negative Mention,2017-06-16
ORCL,Positive Mention,2017-06-16
ADBE,Buy,2017-06-16
FDX,Positive Mention,2017-06-16
WMT,Negative Mention,2017-06-16
SWIR,Sell,2017-06-16
WFM,Positive Mention,2017-06-16
BX,Buy,2017-06-16
AAPL,Buy,2017-06-19
ADBE,Buy,2017-06-19
WMT,Negative Mention,2017-06-19
MRO,Negative Mention,2017-06-19
AMZN,Buy,2017-06-19
GS,Buy,2017-06-19
UCTT,Buy,2017-06-19
MPC,Buy,2017-06-19
HOME,Buy,2017-06-19
T,Buy,2017-06-19
GOOGL,Buy,2017-06-19
EQT,Buy,2017-06-19
KR,Sell,2017-06-19
AKS,Positive Mention,2017-06-20
SEMG,Negative Mention,2017-06-20
WIX,Buy,2017-06-20
IBM,Buy,2017-06-20
FDX,Positive Mention,2017-06-20
SFS,Negative Mention,2017-06-20
CARA,Buy,2017-06-20
NUE,Buy,2017-06-20
ADBE,Positive Mention,2017-06-20
HD,Buy,2017-06-21
TGTX,Buy,2017-06-21
LMT,Buy,2017-06-21
NVDA,Buy,2017-06-21
STI,Buy,2017-06-21
ADBE,Buy,2017-06-21
HDS,Buy,2017-06-21
LOW,Buy,2017-06-21
WDAY,Buy,2017-06-21
REGN,Buy,2017-06-21
CELG,Buy,2017-06-21
NOW,Buy,2017-06-21
TJX,Negative Mention,2017-06-21
ABBV,Buy,2017-06-22
IDXX,Buy,2017-06-22
C,Buy,2017-06-22
NUE,Buy,2017-06-22
INCY,Buy,2017-06-22
ZTS,Positive Mention,2017-06-22
ABT,Buy,2017-06-22
PVH,Positive Mention,2017-06-22
DEO,Positive Mention,2017-06-22
MAT,Sell,2017-06-22
NYCB,Buy,2017-06-22
MDLZ,Buy,2017-06-22
WMT,Positive Mention,2017-06-22
STZ,Buy,2017-06-22
HAS,Buy,2017-06-22
ORCL,Buy,2017-06-22
YEXT,Positive Mention,2017-06-22
X,Sell,2017-06-22
PFPT,Buy,2017-06-23
ULTA,Buy,2017-06-23
STZ,Buy,2017-06-23
ETR,Buy,2017-06-23
KBH,Positive Mention,2017-06-23
RAI,Buy,2017-06-23
NTNX,Buy,2017-06-23
AGCO,Buy,2017-06-23
ATHN,Negative Mention,2017-06-23
CSCO,Negative Mention,2017-06-23
BGS,Sell,2017-06-23
FPI,Sell,2017-06-23
NKE,Sell,2017-06-23
PAYX,Buy,2017-06-23
FRT,Buy,2017-06-23
MOS,Sell,2017-06-23
GIS,Negative Mention,2017-06-23
KEY,Buy,2017-06-23
TOL,Buy,2017-06-23
AVGO,Buy,2017-06-23
MDLZ,Buy,2017-06-23
AAOI,Sell,2017-06-23
MU,Positive Mention,2017-06-23
BBBY,Sell,2017-06-23
DRI,Buy,2017-06-23
ORLY,Sell,2017-07-05
MU,Negative Mention,2017-07-05
PH,Buy,2017-07-05
TTWO,Buy,2017-07-05
HD,Buy,2017-07-05
ATVI,Buy,2017-07-05
SNV,Buy,2017-07-05
AAPL,Buy,2017-07-05
NVDA,Buy,2017-07-05
AMZN,Buy,2017-07-05
LRCX,Buy,2017-07-05
EXEL,Negative Mention,2017-07-05
AZO,Sell,2017-07-05
EA,Buy,2017-07-05
LOW,Negative Mention,2017-07-05
ADBE,Buy,2017-07-05
ADSK,Buy,2017-07-05
AAP,Sell,2017-07-05
PYPL,Buy,2017-07-05
TSLA,Negative Mention,2017-07-05
AVGO,Buy,2017-07-05
GE,Negative Mention,2017-07-06
AVY,Buy,2017-07-06
VZ,Negative Mention,2017-07-06
APRN,Sell,2017-07-06
AMZN,Positive Mention,2017-07-06
PEP,Buy,2017-07-06
CBI,Sell,2017-07-06
HAL,Negative Mention,2017-07-06
SJM,Negative Mention,2017-07-06
GD,Buy,2017-07-07
UAA,Negative Mention,2017-07-07
PETS,Buy,2017-07-07
NEE,Buy,2017-07-07
AVAV,Buy,2017-07-07
KPTI,Buy,2017-07-07
FIZZ,Positive Mention,2017-07-07
ORLY,Sell,2017-07-07
AMZN,Buy,2017-07-07
C,Buy,2017-07-07
JPM,Buy,2017-07-07
PEP,Buy,2017-07-07
NKE,Buy,2017-07-07
DAL,Positive Mention,2017-07-07
ON,Sell,2017-07-07
PTLA,Buy,2017-07-07
AVGO,Buy,2017-07-07
EDIT,Negative Mention,2017-07-07
NVCR,Buy,2017-07-07
BCO,Buy,2017-07-07
EQIX,Buy,2017-07-07
WFC,Negative Mention,2017-07-07
ORCL,Buy,2017-07-07
CNDT,Negative Mention,2017-07-07
GIS,Negative Mention,2017-07-07
YUMC,Negative Mention,2017-07-10
HAS,Buy,2017-07-10
RTN,Buy,2017-07-10
AMZN,Buy,2017-07-10
COST,Negative Mention,2017-07-10
NVCR,Buy,2017-07-10
YUM,Buy,2017-07-10
M,Positive Mention,2017-07-10
MZOR,Negative Mention,2017-07-10
MAT,Negative Mention,2017-07-10
GOOS,Buy,2017-07-10
CARA,Negative Mention,2017-07-10
SNAP,Sell,2017-07-11
ANF,Negative Mention,2017-07-11
WDAY,Positive Mention,2017-07-11
STZ,Buy,2017-07-11
RIG,Sell,2017-07-11
DIS,Buy,2017-07-11
SWN,Positive Mention,2017-07-11
FTR,Sell,2017-07-11
T,Negative Mention,2017-07-11
SPH,Sell,2017-07-11
APRN,Sell,2017-07-11
INCY,Buy,2017-07-11
STNG,Sell,2017-07-11
CRZO,Buy,2017-07-11
TMUS,Positive Mention,2017-07-11
OXY,Positive Mention,2017-07-11
VZ,Negative Mention,2017-07-11
ULTA,Negative Mention,2017-07-11
CRM,Positive Mention,2017-07-11
STM,Buy,2017-07-12
ATNX,Positive Mention,2017-07-12
AAPL,Buy,2017-07-12
NVDA,Buy,2017-07-12
TSLA,Positive Mention,2017-07-12
BA,Negative Mention,2017-07-12
ESRX,Sell,2017-07-12
CAT,Buy,2017-07-12
SBUX,Buy,2017-07-12
GOOGL,Buy,2017-07-12
HD,Buy,2017-07-12
DAL,Buy,2017-07-12
PYPL,Buy,2017-07-12
VNTV,Buy,2017-07-12
NFLX,Buy,2017-07-12
SCS,Negative Mention,2017-07-13
ARNA,Buy,2017-07-13
BMO,Buy,2017-07-13
KMI,Sell,2017-07-13
JWN,Negative Mention,2017-07-13
INFO,Buy,2017-07-13
M,Negative Mention,2017-07-13
KSS,Negative Mention,2017-07-13
TJX,Buy,2017-07-13
XLNX,Buy,2017-07-13
WGO,Hold,2017-07-13
GM,Positive Mention,2017-07-13
MMP,Buy,2017-07-13
ALDR,Buy,2017-07-13
OXY,Buy,2017-07-13
APA,Buy,2017-07-13
CVX,Buy,2017-07-13
TGT,Positive Mention,2017-07-13
WMT,Buy,2017-07-13
SRE,Hold,2017-07-13
HD,Buy,2017-07-13
MO,Buy,2017-07-13
MGM,Buy,2017-07-17
SLB,Negative Mention,2017-07-17
AUPH,Buy,2017-07-17
CAT,Buy,2017-07-17
LYG,Negative Mention,2017-07-17
GRPN,Buy,2017-07-17
PG,Positive Mention,2017-07-17
BAC,Negative Mention,2017-07-17
EZU,Buy,2017-07-17
GS,Negative Mention,2017-07-17
MSFT,Positive Mention,2017-07-17
V,Buy,2017-07-17
EXEL,Negative Mention,2017-07-17
NWL,Buy,2017-07-17
DATA,Buy,2017-07-17
JNJ,Buy,2017-07-17
VALE,Positive Mention,2017-07-17
IBM,Positive Mention,2017-07-17
GE,Negative Mention,2017-07-17
ZBH,Negative Mention,2017-07-17
HON,Buy,2017-07-17
CCL,Buy,2017-07-17
BHP,Buy,2017-07-17
UNP,Positive Mention,2017-07-17
TMUS,Buy,2017-07-17
UNH,Buy,2017-07-17
C,Buy,2017-07-18
JNJ,Buy,2017-07-18
MCK,Positive Mention,2017-07-18
NVDA,Buy,2017-07-18
CHGG,Buy,2017-07-18
PLD,Buy,2017-07-18
NFLX,Buy,2017-07-18
ABBV,Buy,2017-07-18
LMT,Buy,2017-07-18
SUPN,Positive Mention,2017-07-18
XOM,Positive Mention,2017-07-18
GS,Buy,2017-07-18
UPS,Buy,2017-07-18
BAC,Buy,2017-07-18
UNH,Buy,2017-07-18
APO,Buy,2017-07-18
JPM,Buy,2017-07-18
GOOGL,Buy,2017-07-18
HON,Buy,2017-07-18
AVGO,Buy,2017-07-18
POT,Buy,2017-07-18
EW,Buy,2017-07-19
COST,Buy,2017-07-19
TTWO,Buy,2017-07-19
EA,Buy,2017-07-19
NVDA,Buy,2017-07-19
CY,Buy,2017-07-19
AMPH,Sell,2017-07-19
PFE,Positive Mention,2017-07-19
OLED,Buy,2017-07-19
FRTA,Negative Mention,2017-07-19
ATVI,Buy,2017-07-19
PNC,Buy,2017-07-19
MKC,Negative Mention,2017-07-19
REGN,Buy,2017-07-19
PTLA,Positive Mention,2017-07-19
MZOR,Negative Mention,2017-07-19
NBR,Sell,2017-07-19
BABA,Buy,2017-07-19
EFX,Buy,2017-07-19
GME,Sell,2017-07-19
CBU,Sell,2017-07-19
SNDR,Positive Mention,2017-07-20
CAKE,Negative Mention,2017-07-20
UNH,Buy,2017-07-20
ENR,Negative Mention,2017-07-20
NFLX,Buy,2017-07-20
KEY,Buy,2017-07-20
DRI,Buy,2017-07-20
PG,Buy,2017-07-20
HD,Negative Mention,2017-07-20
JNJ,Buy,2017-07-20
ABT,Buy,2017-07-20
TRTN,Negative Mention,2017-07-20
ADBE,Buy,2017-07-20
UNP,Buy,2017-07-20
GOOGL,Buy,2017-07-20
LOW,Negative Mention,2017-07-20
BABA,Buy,2017-07-20
WBA,Sell,2017-07-20
BZUN,Positive Mention,2017-07-20
K,Positive Mention,2017-07-24
UTX,Buy,2017-07-24
CAT,Buy,2017-07-24
SBUX,Negative Mention,2017-07-24
PYPL,Buy,2017-07-24
MAR,Buy,2017-07-24
AMD,Positive Mention,2017-07-24
MMM,Buy,2017-07-24
HAS,Buy,2017-07-24
LRCX,Buy,2017-07-24
MCD,Buy,2017-07-24
BA,Positive Mention,2017-07-24
SLB,Positive Mention,2017-07-24
CRZO,Negative Mention,2017-07-24
IONS,Buy,2017-07-24
KMX,Buy,2017-07-24
LUV,Buy,2017-07-24
INTC,Positive Mention,2017-07-24
CVNA,Sell,2017-07-24
XRX,Positive Mention,2017-07-24
CMG,Negative Mention,2017-07-24
RH,Negative Mention,2017-07-24
NUE,Buy,2017-07-24
PETS,Buy,2017-07-25
PVH,Buy,2017-07-25
AMAT,Buy,2017-07-25
AES,Positive Mention,2017-07-25
MGA,Buy,2017-07-25
KLAC,Positive Mention,2017-07-25
PTCT,Negative Mention,2017-07-25
UCTT,Sell,2017-07-25
HON,Buy,2017-07-25
HAS,Buy,2017-07-25
FAST,Negative Mention,2017-07-25
MCD,Buy,2017-07-25
GD,Buy,2017-07-25
MKC,Buy,2017-07-25
DPZ,Buy,2017-07-25
UTX,Buy,2017-07-25
M,Negative Mention,2017-07-25
FANG,Buy,2017-07-25
MMM,Buy,2017-07-25
GOOGL,Positive Mention,2017-07-25
LRCX,Buy,2017-07-25
CAT,Buy,2017-07-25
CUTR,Sell,2017-07-25
SCHW,Buy,2017-07-26
UAA,Negative Mention,2017-07-26
NSC,Negative Mention,2017-07-26
C,Buy,2017-07-26
AMD,Buy,2017-07-26
CMG,Negative Mention,2017-07-26
IBM,Negative Mention,2017-07-26
PII,Sell,2017-07-26
NKE,Buy,2017-07-26
T,Buy,2017-07-26
MCD,Buy,2017-07-26
GE,Negative Mention,2017-07-26
SAP,Buy,2017-07-26
BA,Buy,2017-07-26
UNP,Negative Mention,2017-07-26
TUP,Sell,2017-07-27
FCX,Buy,2017-07-27
URI,Buy,2017-07-27
T,Buy,2017-07-27
HSBC,Negative Mention,2017-07-27
LOGI,Buy,2017-07-27
NFLX,Positive Mention,2017-07-27
PFE,Negative Mention,2017-07-27
ABT,Buy,2017-07-27
JPM,Positive Mention,2017-07-27
GOOGL,Positive Mention,2017-07-27
APLE,Buy,2017-07-27
VZ,Buy,2017-07-27
TMUS,Positive Mention,2017-07-27
LRCX,Buy,2017-07-27
KITE,Negative Mention,2017-07-27
RRD,Negative Mention,2017-07-27
LUV,Negative Mention,2017-07-31
RDN,Sell,2017-07-31
BAX,Buy,2017-07-31
BSX,Buy,2017-07-31
BDX,Buy,2017-07-31
DPZ,Buy,2017-07-31
ULTA,Positive Mention,2017-07-31
NYT,Positive Mention,2017-07-31
AB,Buy,2017-07-31
FDX,Negative Mention,2017-07-31
CSX,Negative Mention,2017-07-31
GWPH,Negative Mention,2017-08-01
FLIR,Negative Mention,2017-08-01
AAPL,Buy,2017-08-01
TXN,Buy,2017-08-01
TMUS,Buy,2017-08-01
STZ,Buy,2017-08-01
ULTA,Negative Mention,2017-08-01
MMM,Buy,2017-08-01
SWKS,Positive Mention,2017-08-01
CRUS,Positive Mention,2017-08-01
KSS,Positive Mention,2017-08-01
COST,Positive Mention,2017-08-01
ELLI,Negative Mention,2017-08-01
WMT,Positive Mention,2017-08-01
TK,Sell,2017-08-01
AVGO,Positive Mention,2017-08-01
SWK,Buy,2017-08-01
CBRE,Buy,2017-08-01
BBY,Positive Mention,2017-08-01
V,Buy,2017-08-01
ORCL,Buy,2017-08-01
SNA,Sell,2017-08-01
INTC,Buy,2017-08-01
NAT,Sell,2017-08-01
HD,Positive Mention,2017-08-01
FDX,Buy,2017-08-01
BIP,Buy,2017-08-01
M,Positive Mention,2017-08-01
VZ,Buy,2017-08-01
NFLX,Buy,2017-08-02
GOOGL,Buy,2017-08-02
AAPL,Buy,2017-08-02
MCD,Buy,2017-08-02
GRPN,Buy,2017-08-02
TWTR,Negative Mention,2017-08-02
BA,Buy,2017-08-02
OLED,Buy,2017-08-02
INO,Sell,2017-08-02
DVAX,Buy,2017-08-02
AMZN,Buy,2017-08-02
IDXX,Buy,2017-08-02
FIT,Sell,2017-08-02
CMI,Positive Mention,2017-08-02
SLCA,Sell,2017-08-02
AKAM,Sell,2017-08-02
UNH,Buy,2017-08-02
SLB,Buy,2017-08-02
CVX,Buy,2017-08-02
MSFT,Buy,2017-08-03
AXP,Negative Mention,2017-08-03
WMT,Buy,2017-08-03
MCD,Buy,2017-08-03
CLX,Buy,2017-08-03
BZUN,Buy,2017-08-03
WYN,Buy,2017-08-03
NKE,Buy,2017-08-03
BA,Buy,2017-08-03
CAT,Buy,2017-08-03
EXPE,Buy,2017-08-03
AAPL,Buy,2017-08-03
UNH,Buy,2017-08-03
V,Buy,2017-08-03
MMM,Buy,2017-08-07
APRN,Sell,2017-08-07
MASI,Sell,2017-08-07
DVA,Sell,2017-08-07
SWIR,Buy,2017-08-07
PM,Buy,2017-08-07
ISRG,Buy,2017-08-07
BA,Buy,2017-08-07
IGT,Negative Mention,2017-08-07
NVDA,Buy,2017-08-07
